make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting

Cycle       6612 ----------------------------------------------------
pc:00000308 inst:(05112223) expanded: sw [r 2 0x44] = r17

Cycle       6613 ----------------------------------------------------
pc:0000030c inst:(05212423) expanded: sw [r 2 0x48] = r18

Cycle       6614 ----------------------------------------------------
pc:00000310 inst:(05312623) expanded: sw [r 2 0x4c] = r19

Cycle       6615 ----------------------------------------------------
pc:00000314 inst:(05412823) expanded: sw [r 2 0x50] = r20

Cycle       6616 ----------------------------------------------------
pc:00000318 inst:(05512a23) expanded: sw [r 2 0x54] = r21

Cycle       6617 ----------------------------------------------------
pc:0000031c inst:(05612c23) expanded: sw [r 2 0x58] = r22

Cycle       6618 ----------------------------------------------------
pc:00000320 inst:(05712e23) expanded: sw [r 2 0x5c] = r23

Cycle       6619 ----------------------------------------------------
pc:00000324 inst:(07812023) expanded: sw [r 2 0x60] = r24

Cycle       6620 ----------------------------------------------------
pc:00000328 inst:(07912223) expanded: sw [r 2 0x64] = r25

Cycle       6621 ----------------------------------------------------
pc:0000032c inst:(07a12423) expanded: sw [r 2 0x68] = r26

Cycle       6622 ----------------------------------------------------
pc:00000330 inst:(07b12623) expanded: sw [r 2 0x6c] = r27

Cycle       6623 ----------------------------------------------------
pc:00000334 inst:(07c12823) expanded: sw [r 2 0x70] = r28

Cycle       6624 ----------------------------------------------------
pc:00000338 inst:(07d12a23) expanded: sw [r 2 0x74] = r29

Cycle       6625 ----------------------------------------------------
pc:0000033c inst:(07e12c23) expanded: sw [r 2 0x78] = r30

Cycle       6626 ----------------------------------------------------
pc:00000340 inst:(07f12e23) expanded: sw [r 2 0x7c] = r31

Cycle       6627 ----------------------------------------------------
pc:00000344 inst:(340022f3) expanded: csrrs r 5 csr0x340 r 0

Cycle       6628 ----------------------------------------------------
pc:00000348 inst:(00512423) expanded: sw [r 2 0x8] = r 5

Cycle       6629 ----------------------------------------------------
pc:0000034c inst:(34202573) expanded: csrrs r10 csr0x342 r 0

Cycle       6630 ----------------------------------------------------
pc:00000350 inst:(341025f3) expanded: csrrs r11 csr0x341 r 0

Cycle       6631 ----------------------------------------------------
pc:00000354 inst:(00010613) expanded: addi r12 = r 2 0x0

Cycle       6632 ----------------------------------------------------
pc:00000358 inst:(1dc000ef) expanded: jal r 1 0x1dc

Cycle       6633 ----------------------------------------------------
pc:00000534 inst:(00200793) expanded: addi r15 = r 0 0x2

Cycle       6634 ----------------------------------------------------
pc:00000538 inst:(04f50063) expanded: beq r10 r15 0x40

Cycle       6635 ----------------------------------------------------
pc:0000053c inst:(00800713) expanded: addi r14 = r 0 0x8

Cycle       6636 ----------------------------------------------------
pc:00000540 inst:(00e50863) expanded: beq r10 r14 0x10

Cycle       6637 ----------------------------------------------------
pc:00000550 inst:(04462683) expanded: lw r13 = [r12 0x44]

Cycle       6638 ----------------------------------------------------
pc:00000554 inst:(02862703) expanded: lw r14 = [r12 0x28]

Cycle       6639 ----------------------------------------------------
pc:00000558 inst:(04068463) expanded: beq r13 r 0 0x48

Cycle       6640 ----------------------------------------------------
pc:0000055c inst:(0cf68e63) expanded: beq r13 r15 0xdc

Cycle       6641 ----------------------------------------------------
pc:00000560 inst:(00100793) expanded: addi r15 = r 0 0x1

Cycle       6642 ----------------------------------------------------
pc:00000564 inst:(0af68663) expanded: beq r13 r15 0xac

Cycle       6643 ----------------------------------------------------
pc:00000568 inst:(00300613) expanded: addi r12 = r 0 0x3

Cycle       6644 ----------------------------------------------------
pc:0000056c inst:(0ec68263) expanded: beq r13 r12 0xe4

Cycle       6645 ----------------------------------------------------
pc:00000650 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6646 ----------------------------------------------------
pc:00000654 inst:(0007a603) expanded: lw r12 = [r15 0x0]

Cycle       6647 ----------------------------------------------------
pc:00000658 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6648 ----------------------------------------------------
pc:0000065c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6649 ----------------------------------------------------
pc:00000660 inst:(0ff00793) expanded: addi r15 = r 0 0xff

Cycle       6650 ----------------------------------------------------
pc:00000664 inst:(00d797b3) expanded: sll r15 = r15 r13

Cycle       6651 ----------------------------------------------------
pc:00000668 inst:(00c7f7b3) expanded: and r15 = r15 r12

Cycle       6652 ----------------------------------------------------
pc:0000066c inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6653 ----------------------------------------------------
pc:00000670 inst:(f8078ce3) expanded: beq r15 r 0 0xffffff98

Cycle       6654 ----------------------------------------------------
pc:00000674 inst:(00010637) expanded: lui r12 0x10000

Cycle       6655 ----------------------------------------------------
pc:00000678 inst:(fff60813) expanded: addi r16 = r12 0xffffffff

Cycle       6656 ----------------------------------------------------
pc:0000067c inst:(0ff00513) expanded: addi r10 = r 0 0xff

Cycle       6657 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6658 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6659 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6660 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6661 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6662 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6663 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6664 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6665 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6666 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6667 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6668 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6669 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6670 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6671 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6672 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6673 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6674 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6675 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6676 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6677 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6678 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6679 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6680 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6681 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6682 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6683 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6684 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6685 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6686 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6687 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6688 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6689 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6690 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6691 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6692 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6693 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6694 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6695 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6696 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6697 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6698 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6699 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6700 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6701 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6702 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6703 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6704 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6705 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6706 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6707 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6708 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6709 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6710 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6711 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6712 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6713 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6714 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6715 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6716 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6717 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6718 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6719 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6720 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6721 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6722 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6723 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6724 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6725 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6726 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6727 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6728 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6729 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6730 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6731 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6732 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6733 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6734 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6735 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6736 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6737 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6738 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6739 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6740 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6741 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6742 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6743 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6744 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6745 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6746 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6747 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6748 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6749 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6750 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6751 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6752 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6753 ----------------------------------------------------
pc:00000680 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       6754 ----------------------------------------------------
pc:00000684 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       6755 ----------------------------------------------------
pc:00000688 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6756 ----------------------------------------------------
pc:0000068c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       6757 ----------------------------------------------------
pc:00000690 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       6758 ----------------------------------------------------
pc:00000694 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       6759 ----------------------------------------------------
pc:00000698 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       6760 ----------------------------------------------------
pc:0000069c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       6761 ----------------------------------------------------
pc:000006a0 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       6762 ----------------------------------------------------
pc:000006a4 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       6763 ----------------------------------------------------
pc:000006a8 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       6764 ----------------------------------------------------
pc:000006ac inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       6765 ----------------------------------------------------
pc:000006b0 inst:(f59ff06f) expanded: jal r 0 0xffffff58

Cycle       6766 ----------------------------------------------------
pc:00000608 inst:(00458513) expanded: addi r10 = r11 0x4

Cycle       6767 ----------------------------------------------------
pc:0000060c inst:(00008067) expanded: jalr r 0 [r 1 0x0]

Cycle       6768 ----------------------------------------------------
pc:0000035c inst:(34151073) expanded: csrrw r 0 csr0x341 r10

Cycle       6769 ----------------------------------------------------
pc:00000360 inst:(08010293) expanded: addi r 5 = r 2 0x80

Cycle       6770 ----------------------------------------------------
pc:00000364 inst:(34029073) expanded: csrrw r 0 csr0x340 r 5

Cycle       6771 ----------------------------------------------------
pc:00000368 inst:(00412083) expanded: lw r 1 = [r 2 0x4]

Cycle       6772 ----------------------------------------------------
pc:0000036c inst:(00c12183) expanded: lw r 3 = [r 2 0xc]

Cycle       6773 ----------------------------------------------------
pc:00000370 inst:(01012203) expanded: lw r 4 = [r 2 0x10]

Cycle       6774 ----------------------------------------------------
pc:00000374 inst:(01412283) expanded: lw r 5 = [r 2 0x14]

Cycle       6775 ----------------------------------------------------
pc:00000378 inst:(01812303) expanded: lw r 6 = [r 2 0x18]

Cycle       6776 ----------------------------------------------------
pc:0000037c inst:(01c12383) expanded: lw r 7 = [r 2 0x1c]

Cycle       6777 ----------------------------------------------------
pc:00000380 inst:(02012403) expanded: lw r 8 = [r 2 0x20]

Cycle       6778 ----------------------------------------------------
pc:00000384 inst:(02412483) expanded: lw r 9 = [r 2 0x24]

Cycle       6779 ----------------------------------------------------
pc:00000388 inst:(02812503) expanded: lw r10 = [r 2 0x28]

Cycle       6780 ----------------------------------------------------
pc:0000038c inst:(02c12583) expanded: lw r11 = [r 2 0x2c]

Cycle       6781 ----------------------------------------------------
pc:00000390 inst:(03012603) expanded: lw r12 = [r 2 0x30]

Cycle       6782 ----------------------------------------------------
pc:00000394 inst:(03412683) expanded: lw r13 = [r 2 0x34]

Cycle       6783 ----------------------------------------------------
pc:00000398 inst:(03812703) expanded: lw r14 = [r 2 0x38]

Cycle       6784 ----------------------------------------------------
pc:0000039c inst:(03c12783) expanded: lw r15 = [r 2 0x3c]

Cycle       6785 ----------------------------------------------------
pc:000003a0 inst:(04012803) expanded: lw r16 = [r 2 0x40]

Cycle       6786 ----------------------------------------------------
pc:000003a4 inst:(04412883) expanded: lw r17 = [r 2 0x44]

Cycle       6787 ----------------------------------------------------
pc:000003a8 inst:(04812903) expanded: lw r18 = [r 2 0x48]

Cycle       6788 ----------------------------------------------------
pc:000003ac inst:(04c12983) expanded: lw r19 = [r 2 0x4c]

Cycle       6789 ----------------------------------------------------
pc:000003b0 inst:(05012a03) expanded: lw r20 = [r 2 0x50]

Cycle       6790 ----------------------------------------------------
pc:000003b4 inst:(05412a83) expanded: lw r21 = [r 2 0x54]

Cycle       6791 ----------------------------------------------------
pc:000003b8 inst:(05812b03) expanded: lw r22 = [r 2 0x58]

Cycle       6792 ----------------------------------------------------
pc:000003bc inst:(05c12b83) expanded: lw r23 = [r 2 0x5c]

Cycle       6793 ----------------------------------------------------
pc:000003c0 inst:(06012c03) expanded: lw r24 = [r 2 0x60]

Cycle       6794 ----------------------------------------------------
pc:000003c4 inst:(06412c83) expanded: lw r25 = [r 2 0x64]

Cycle       6795 ----------------------------------------------------
pc:000003c8 inst:(06812d03) expanded: lw r26 = [r 2 0x68]

Cycle       6796 ----------------------------------------------------
pc:000003cc inst:(06c12d83) expanded: lw r27 = [r 2 0x6c]

Cycle       6797 ----------------------------------------------------
pc:000003d0 inst:(07012e03) expanded: lw r28 = [r 2 0x70]

Cycle       6798 ----------------------------------------------------
pc:000003d4 inst:(07412e83) expanded: lw r29 = [r 2 0x74]

Cycle       6799 ----------------------------------------------------
pc:000003d8 inst:(07812f03) expanded: lw r30 = [r 2 0x78]

Cycle       6800 ----------------------------------------------------
pc:000003dc inst:(07c12f83) expanded: lw r31 = [r 2 0x7c]

Cycle       6801 ----------------------------------------------------
pc:000003e0 inst:(00812103) expanded: lw r 2 = [r 2 0x8]

Cycle       6802 ----------------------------------------------------
pc:000003e4 inst:(30200073) expanded: eret

Cycle       6803 ----------------------------------------------------
pc:00000530 inst:(00008067) expanded: jalr r 0 [r 1 0x0]

Cycle       6804 ----------------------------------------------------
pc:00000790 inst:(00048513) expanded: addi r10 = r 9 0x0

Cycle       6805 ----------------------------------------------------
pc:00000794 inst:(d7dff0ef) expanded: jal r 1 0xfffffd7c

Cycle       6806 ----------------------------------------------------
pc:00000510 inst:(00100893) expanded: addi r17 = r 0 0x1

Cycle       6807 ----------------------------------------------------
pc:00000514 inst:(00000073) expanded: ecall
System call. Enter Trap

Cycle       6808 ----------------------------------------------------
pc:00000100 inst:(1c40006f) expanded: jal r 0 0x1c4

Cycle       6809 ----------------------------------------------------
pc:000002c4 inst:(34011173) expanded: csrrw r 2 csr0x340 r 2

Cycle       6810 ----------------------------------------------------
pc:000002c8 inst:(f8010113) expanded: addi r 2 = r 2 0xffffff80

Cycle       6811 ----------------------------------------------------
pc:000002cc inst:(00112223) expanded: sw [r 2 0x4] = r 1

Cycle       6812 ----------------------------------------------------
pc:000002d0 inst:(00312623) expanded: sw [r 2 0xc] = r 3

Cycle       6813 ----------------------------------------------------
pc:000002d4 inst:(00412823) expanded: sw [r 2 0x10] = r 4

Cycle       6814 ----------------------------------------------------
pc:000002d8 inst:(00512a23) expanded: sw [r 2 0x14] = r 5

Cycle       6815 ----------------------------------------------------
pc:000002dc inst:(00612c23) expanded: sw [r 2 0x18] = r 6

Cycle       6816 ----------------------------------------------------
pc:000002e0 inst:(00712e23) expanded: sw [r 2 0x1c] = r 7

Cycle       6817 ----------------------------------------------------
pc:000002e4 inst:(02812023) expanded: sw [r 2 0x20] = r 8

Cycle       6818 ----------------------------------------------------
pc:000002e8 inst:(02912223) expanded: sw [r 2 0x24] = r 9

Cycle       6819 ----------------------------------------------------
pc:000002ec inst:(02a12423) expanded: sw [r 2 0x28] = r10

Cycle       6820 ----------------------------------------------------
pc:000002f0 inst:(02b12623) expanded: sw [r 2 0x2c] = r11

Cycle       6821 ----------------------------------------------------
pc:000002f4 inst:(02c12823) expanded: sw [r 2 0x30] = r12

Cycle       6822 ----------------------------------------------------
pc:000002f8 inst:(02d12a23) expanded: sw [r 2 0x34] = r13

Cycle       6823 ----------------------------------------------------
pc:000002fc inst:(02e12c23) expanded: sw [r 2 0x38] = r14

Cycle       6824 ----------------------------------------------------
pc:00000300 inst:(02f12e23) expanded: sw [r 2 0x3c] = r15

Cycle       6825 ----------------------------------------------------
pc:00000304 inst:(05012023) expanded: sw [r 2 0x40] = r16

Cycle       6826 ----------------------------------------------------
pc:00000308 inst:(05112223) expanded: sw [r 2 0x44] = r17

Cycle       6827 ----------------------------------------------------
pc:0000030c inst:(05212423) expanded: sw [r 2 0x48] = r18

Cycle       6828 ----------------------------------------------------
pc:00000310 inst:(05312623) expanded: sw [r 2 0x4c] = r19

Cycle       6829 ----------------------------------------------------
pc:00000314 inst:(05412823) expanded: sw [r 2 0x50] = r20

Cycle       6830 ----------------------------------------------------
pc:00000318 inst:(05512a23) expanded: sw [r 2 0x54] = r21

Cycle       6831 ----------------------------------------------------
pc:0000031c inst:(05612c23) expanded: sw [r 2 0x58] = r22

Cycle       6832 ----------------------------------------------------
pc:00000320 inst:(05712e23) expanded: sw [r 2 0x5c] = r23

Cycle       6833 ----------------------------------------------------
pc:00000324 inst:(07812023) expanded: sw [r 2 0x60] = r24

Cycle       6834 ----------------------------------------------------
pc:00000328 inst:(07912223) expanded: sw [r 2 0x64] = r25

Cycle       6835 ----------------------------------------------------
pc:0000032c inst:(07a12423) expanded: sw [r 2 0x68] = r26

Cycle       6836 ----------------------------------------------------
pc:00000330 inst:(07b12623) expanded: sw [r 2 0x6c] = r27

Cycle       6837 ----------------------------------------------------
pc:00000334 inst:(07c12823) expanded: sw [r 2 0x70] = r28

Cycle       6838 ----------------------------------------------------
pc:00000338 inst:(07d12a23) expanded: sw [r 2 0x74] = r29

Cycle       6839 ----------------------------------------------------
pc:0000033c inst:(07e12c23) expanded: sw [r 2 0x78] = r30

Cycle       6840 ----------------------------------------------------
pc:00000340 inst:(07f12e23) expanded: sw [r 2 0x7c] = r31

Cycle       6841 ----------------------------------------------------
pc:00000344 inst:(340022f3) expanded: csrrs r 5 csr0x340 r 0

Cycle       6842 ----------------------------------------------------
pc:00000348 inst:(00512423) expanded: sw [r 2 0x8] = r 5

Cycle       6843 ----------------------------------------------------
pc:0000034c inst:(34202573) expanded: csrrs r10 csr0x342 r 0

Cycle       6844 ----------------------------------------------------
pc:00000350 inst:(341025f3) expanded: csrrs r11 csr0x341 r 0

Cycle       6845 ----------------------------------------------------
pc:00000354 inst:(00010613) expanded: addi r12 = r 2 0x0

Cycle       6846 ----------------------------------------------------
pc:00000358 inst:(1dc000ef) expanded: jal r 1 0x1dc

Cycle       6847 ----------------------------------------------------
pc:00000534 inst:(00200793) expanded: addi r15 = r 0 0x2

Cycle       6848 ----------------------------------------------------
pc:00000538 inst:(04f50063) expanded: beq r10 r15 0x40

Cycle       6849 ----------------------------------------------------
pc:0000053c inst:(00800713) expanded: addi r14 = r 0 0x8

Cycle       6850 ----------------------------------------------------
pc:00000540 inst:(00e50863) expanded: beq r10 r14 0x10

Cycle       6851 ----------------------------------------------------
pc:00000550 inst:(04462683) expanded: lw r13 = [r12 0x44]

Cycle       6852 ----------------------------------------------------
pc:00000554 inst:(02862703) expanded: lw r14 = [r12 0x28]

Cycle       6853 ----------------------------------------------------
pc:00000558 inst:(04068463) expanded: beq r13 r 0 0x48

Cycle       6854 ----------------------------------------------------
pc:0000055c inst:(0cf68e63) expanded: beq r13 r15 0xdc

Cycle       6855 ----------------------------------------------------
pc:00000560 inst:(00100793) expanded: addi r15 = r 0 0x1

Cycle       6856 ----------------------------------------------------
pc:00000564 inst:(0af68663) expanded: beq r13 r15 0xac

Cycle       6857 ----------------------------------------------------
pc:00000610 inst:(01071793) expanded: slli r15 = r14 0x10

Cycle       6858 ----------------------------------------------------
pc:00000614 inst:(000206b7) expanded: lui r13 0x20000

Cycle       6859 ----------------------------------------------------
pc:00000618 inst:(0107d793) expanded: srli r15 = r15 0x10

Cycle       6860 ----------------------------------------------------
pc:0000061c inst:(00d7e7b3) expanded: or r15 = r15 r13

Cycle       6861 ----------------------------------------------------
pc:00000620 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       6862 ----------------------------------------------------
pc:00000624 inst:(01075793) expanded: srli r15 = r14 0x10

Cycle       6863 ----------------------------------------------------
pc:00000628 inst:(00030737) expanded: lui r14 0x30000

Cycle       6864 ----------------------------------------------------
